acc,tax_id,rank,name,total_count,self_count,ilevel,ileft,iright
SRR23826910,37124,species,Chikungunya virus,5,5,9,80,80
SRR9176857,37124,species,Chikungunya virus,5,5,5,5,5
ERR13917406,37124,species,Chikungunya virus,5,5,9,60,60
SRR19430701,37124,species,Chikungunya virus,5,5,9,359,359
SRR25501508,37124,species,Chikungunya virus,5,5,9,323,323
SRR26028053,37124,species,Chikungunya virus,5,5,9,305,305
SRR13335239,37124,species,Chikungunya virus,5,5,9,56,56
SRR13346092,37124,species,Chikungunya virus,5,5,9,34,34
SRR28893635,37124,species,Chikungunya virus,5,5,9,444,444
SRR13346431,37124,species,Chikungunya virus,5,5,9,34,34
SRR20204136,37124,species,Chikungunya virus,5,5,9,803,803
SRR13365412,37124,species,Chikungunya virus,5,5,9,49,49
SRR13365256,37124,species,Chikungunya virus,5,5,9,23,23
SRR13365140,37124,species,Chikungunya virus,5,5,9,17,17
SRR25424482,37124,species,Chikungunya virus,5,5,9,2398,2398
SRR3021479,37124,species,Chikungunya virus,5,5,9,368,368
SRR13335569,37124,species,Chikungunya virus,5,5,9,25,25
SRR13346014,37124,species,Chikungunya virus,5,5,9,46,46
SRR26700248,37124,species,Chikungunya virus,5,5,9,369,369
SRR13335406,37124,species,Chikungunya virus,5,5,9,58,58
SRR13335261,37124,species,Chikungunya virus,5,5,9,33,33
SRR9301162,37124,species,Chikungunya virus,5,5,5,343,343
SRR13365339,37124,species,Chikungunya virus,5,5,9,59,59
SRR13335929,37124,species,Chikungunya virus,5,5,9,33,33
SRR13365316,37124,species,Chikungunya virus,5,5,9,53,53
SRR25419440,37124,species,Chikungunya virus,5,5,9,1103,1103
SRR31754084,37124,species,Chikungunya virus,5,5,9,301,301
ERR14908613,37124,species,Chikungunya virus,5,5,9,6362,6362
SRR13335606,37124,species,Chikungunya virus,5,5,9,76,76
ERR11894430,37124,species,Chikungunya virus,5,5,9,17,17
SRR26398704,37124,species,Chikungunya virus,5,5,9,325,325
ERR9124863,37124,species,Chikungunya virus,5,5,9,377,377
SRR12395990,37124,species,Chikungunya virus,5,5,9,187,187
ERR11834693,37124,species,Chikungunya virus,5,5,9,539,539
SRR12515812,37124,species,Chikungunya virus,5,5,9,286,286
SRR15050693,37124,species,Chikungunya virus,5,5,9,338,338
SRR25501460,37124,species,Chikungunya virus,5,5,9,317,317
SRR31649192,37124,species,Chikungunya virus,5,5,9,427,427
SRR25033371,37124,species,Chikungunya virus,5,5,9,298,298
ERR11894341,37124,species,Chikungunya virus,5,5,9,69,69
SRR15887444,37124,species,Chikungunya virus,5,5,9,824,824
SRR13346046,37124,species,Chikungunya virus,5,5,9,53,53
SRR13335563,37124,species,Chikungunya virus,5,5,9,25,25
SRR25501527,37124,species,Chikungunya virus,5,5,9,68,68
SRR387920,37124,species,Chikungunya virus,5,5,9,450,450
SRR15465152,37124,species,Chikungunya virus,5,5,9,7,7
SRR13335646,37124,species,Chikungunya virus,5,5,9,26,26
ERR11894410,37124,species,Chikungunya virus,5,5,9,86,86
SRR30735828,37124,species,Chikungunya virus,5,5,9,416,416
SRR13335423,37124,species,Chikungunya virus,5,5,9,33,33
SRR13346109,37124,species,Chikungunya virus,5,5,9,40,40
SRR7266903,37124,species,Chikungunya virus,5,5,6,877,877
SRR26322850,37124,species,Chikungunya virus,5,5,9,1881,1881
ERR14151164,37124,species,Chikungunya virus,5,5,9,353,353
SRR20204149,37124,species,Chikungunya virus,5,5,9,244,244
DRR150122,37124,species,Chikungunya virus,5,5,6,6,6
SRR13335962,37124,species,Chikungunya virus,5,5,9,53,53
SRR13106579,37124,species,Chikungunya virus,5,5,9,144,144
SRR25167958,37124,species,Chikungunya virus,5,5,9,426,426
ERR11449611,37124,species,Chikungunya virus,5,5,9,126,126
SRR25735547,37124,species,Chikungunya virus,5,5,9,335,335
ERR11894362,37124,species,Chikungunya virus,5,5,9,121,121
SRR13335283,37124,species,Chikungunya virus,5,5,9,30,30
SRR8745207,37124,species,Chikungunya virus,5,5,6,605,605
SRR303342,37124,species,Chikungunya virus,5,5,9,482,482
SRR31097965,37124,species,Chikungunya virus,5,5,9,502,502
SRR13346179,37124,species,Chikungunya virus,5,5,9,20,20
SRR26147609,37124,species,Chikungunya virus,5,5,9,322,322
SRR13335827,37124,species,Chikungunya virus,5,5,9,26,26
ERR10895982,37124,species,Chikungunya virus,5,5,9,1261,1261
SRR28072401,37124,species,Chikungunya virus,5,5,9,956,956
SRR15264192,37124,species,Chikungunya virus,5,5,9,323,323
SRR11909687,37124,species,Chikungunya virus,5,5,9,252,252
SRR12515859,37124,species,Chikungunya virus,5,5,9,403,403
SRR13346051,37124,species,Chikungunya virus,5,5,9,19,19
SRR32797208,37124,species,Chikungunya virus,5,5,9,731,731
SRR13345860,37124,species,Chikungunya virus,5,5,9,85,85
SRR20142130,37124,species,Chikungunya virus,5,5,9,16,16
ERR022065,37124,species,Chikungunya virus,5,5,9,459,459
SRR15831312,37124,species,Chikungunya virus,5,5,9,1137,1137
ERR9126085,37124,species,Chikungunya virus,5,5,9,390,390
SRR15598933,37124,species,Chikungunya virus,5,5,9,587,587
SRR25487068,37124,species,Chikungunya virus,5,5,9,644,644
SRR30006533,37124,species,Chikungunya virus,5,5,9,364,364
SRR13335616,37124,species,Chikungunya virus,5,5,9,64,64
SRR13345974,37124,species,Chikungunya virus,5,5,9,40,40
SRR5680370,37124,species,Chikungunya virus,5,5,7,652,652
SRR14118843,37124,species,Chikungunya virus,5,5,9,3493,3493
SRR21661720,37124,species,Chikungunya virus,5,5,9,457,457
ERR7934037,37124,species,Chikungunya virus,5,5,9,1012,1012
SRR13346407,37124,species,Chikungunya virus,5,5,9,66,66
SRR388287,37124,species,Chikungunya virus,5,5,9,463,463
SRR18978161,37124,species,Chikungunya virus,5,5,9,284,284
SRR27780714,37124,species,Chikungunya virus,5,5,9,8897,8897
SRR28752908,37124,species,Chikungunya virus,5,5,9,84,84
SRR9177711,37124,species,Chikungunya virus,5,5,5,5,5
ERR13917375,37124,species,Chikungunya virus,5,5,9,56,56
SRR3113893,37124,species,Chikungunya virus,5,5,7,452,452
SRR30006565,37124,species,Chikungunya virus,5,5,9,264,264
SRR3416414,37124,species,Chikungunya virus,5,5,7,1069,1069
SRR13335910,37124,species,Chikungunya virus,5,5,9,21,21
SRR26949909,37124,species,Chikungunya virus,5,5,9,1087,1087
SRR33321194,37124,species,Chikungunya virus,5,5,9,172,172
SRR32181920,37124,species,Chikungunya virus,5,5,9,857,857
SRR15064552,37124,species,Chikungunya virus,5,5,9,1056,1056
SRR32914016,37124,species,Chikungunya virus,5,5,9,297,297
SRR23826968,37124,species,Chikungunya virus,5,5,9,715,715
SRR24949351,37124,species,Chikungunya virus,5,5,9,1066,1066
SRR13335370,37124,species,Chikungunya virus,5,5,9,22,22
SRR20998066,37124,species,Chikungunya virus,5,5,9,230,230
SRR13335471,37124,species,Chikungunya virus,5,5,9,21,21
SRR28710441,37124,species,Chikungunya virus,5,5,9,366,366
SRR18650279,37124,species,Chikungunya virus,5,5,9,9294,9294
SRR31538614,37124,species,Chikungunya virus,5,5,9,1148,1148
ERR7342904,37124,species,Chikungunya virus,5,5,9,2279,2279
SRR19646576,37124,species,Chikungunya virus,5,5,9,239,239
SRR13335286,37124,species,Chikungunya virus,5,5,9,53,53
SRR3416409,37124,species,Chikungunya virus,5,5,7,512,512
SRR13346139,37124,species,Chikungunya virus,5,5,9,25,25
ERR11769383,37124,species,Chikungunya virus,5,5,9,389,389
SRR13346398,37124,species,Chikungunya virus,5,5,9,25,25
SRR28439525,37124,species,Chikungunya virus,5,5,9,476,476
SRR13365215,37124,species,Chikungunya virus,5,5,9,19,19
SRR23827018,37124,species,Chikungunya virus,6,6,9,222,222
ERR022729,37124,species,Chikungunya virus,6,6,9,420,420
SRR13335154,37124,species,Chikungunya virus,6,6,9,15,15
SRR13336033,37124,species,Chikungunya virus,6,6,9,59,59
SRR13365117,37124,species,Chikungunya virus,6,6,9,23,23
SRR31155089,37124,species,Chikungunya virus,6,6,9,564,564
SRR13335697,37124,species,Chikungunya virus,6,6,9,34,34
ERR11894405,37124,species,Chikungunya virus,6,6,9,83,83
ERR13917374,37124,species,Chikungunya virus,6,6,9,52,52
ERR9236878,37124,species,Chikungunya virus,6,6,9,388,388
SRR13346224,37124,species,Chikungunya virus,6,6,9,66,66
SRR3113878,37124,species,Chikungunya virus,6,6,7,360,360
SRR16915504,37124,species,Chikungunya virus,6,6,9,2394,2394
SRR6470215,37124,species,Chikungunya virus,6,6,6,546,546
SRR13346363,37124,species,Chikungunya virus,6,6,9,22,22
ERR11894280,37124,species,Chikungunya virus,6,6,9,78,78
SRR31517280,37124,species,Chikungunya virus,6,6,9,398,398
SRR32551686,37124,species,Chikungunya virus,6,6,9,6743,6743
SRR13335879,37124,species,Chikungunya virus,6,6,9,21,21
SRR12244265,37124,species,Chikungunya virus,6,6,9,533,533
SRR31364162,37124,species,Chikungunya virus,6,6,9,1277,1277
ERR11894259,37124,species,Chikungunya virus,6,6,9,117,117
SRR13335163,37124,species,Chikungunya virus,6,6,9,56,56
SRR13016551,37124,species,Chikungunya virus,6,6,9,264,264
ERR11894289,37124,species,Chikungunya virus,6,6,9,75,75
ERR13917420,37124,species,Chikungunya virus,6,6,9,68,68
SRR13365257,37124,species,Chikungunya virus,6,6,9,19,19
SRR17864564,37124,species,Chikungunya virus,6,6,9,753,753
SRR31503116,37124,species,Chikungunya virus,6,6,9,8237,8237
SRR13335350,37124,species,Chikungunya virus,6,6,9,26,26
SRR13346188,37124,species,Chikungunya virus,6,6,9,15,15
SRR13336049,37124,species,Chikungunya virus,6,6,9,77,77
SRR16316314,37124,species,Chikungunya virus,6,6,9,7013,7013
SRR21369221,37124,species,Chikungunya virus,6,6,9,1779,1779
SRR13335897,37124,species,Chikungunya virus,6,6,9,34,34
SRR30814656,37124,species,Chikungunya virus,6,6,9,353,353
SRR13712313,37124,species,Chikungunya virus,6,6,9,41,41
SRR6156973,37124,species,Chikungunya virus,6,6,9,339,339
SRR11459874,37124,species,Chikungunya virus,6,6,5,240,240
ERR7460363,37124,species,Chikungunya virus,6,6,9,317,317
SRR13399348,37124,species,Chikungunya virus,6,6,9,3249,3249
SRR13336063,37124,species,Chikungunya virus,6,6,9,56,56
SRR29069129,37124,species,Chikungunya virus,6,6,9,307,307
SRR13594926,37124,species,Chikungunya virus,6,6,9,2363,2363
SRR28411287,37124,species,Chikungunya virus,6,6,9,265,265
ERR12910419,37124,species,Chikungunya virus,6,6,9,524,524
ERR8052108,37124,species,Chikungunya virus,6,6,9,1105,1105
SRR32120138,37124,species,Chikungunya virus,6,6,9,365,365
SRR12315423,37124,species,Chikungunya virus,6,6,9,291,291
ERR13917332,37124,species,Chikungunya virus,6,6,9,62,62
ERR11894395,37124,species,Chikungunya virus,6,6,9,62,62
SRR14771925,37124,species,Chikungunya virus,6,6,9,263,263
SRR13365334,37124,species,Chikungunya virus,6,6,9,49,49
SRR10859281,37124,species,Chikungunya virus,6,6,6,422,422
ERR13917433,37124,species,Chikungunya virus,6,6,9,51,51
SRR20204172,37124,species,Chikungunya virus,6,6,9,276,276
SRR13336041,37124,species,Chikungunya virus,6,6,9,32,32
SRR13365119,37124,species,Chikungunya virus,6,6,9,16,16
SRR24957633,37124,species,Chikungunya virus,6,6,9,141,141
SRR14771918,37124,species,Chikungunya virus,6,6,9,236,236
SRR30017394,37124,species,Chikungunya virus,6,6,9,174,174
ERR13917289,37124,species,Chikungunya virus,6,6,9,55,55
ERR11894303,37124,species,Chikungunya virus,6,6,9,44,44
SRR13335837,37124,species,Chikungunya virus,6,6,9,33,33
ERR11894347,37124,species,Chikungunya virus,6,6,9,51,51
SRR16574279,37124,species,Chikungunya virus,6,6,9,174,174
SRR13335947,37124,species,Chikungunya virus,6,6,9,34,34
ERR11894396,37124,species,Chikungunya virus,6,6,9,54,54
SRR18658048,37124,species,Chikungunya virus,6,6,9,413,413
SRR13346149,37124,species,Chikungunya virus,6,6,9,42,42
SRR13346346,37124,species,Chikungunya virus,6,6,9,70,70
SRR039954,37124,species,Chikungunya virus,6,6,9,471,471
SRR13345987,37124,species,Chikungunya virus,6,6,9,54,54
SRR32190425,37124,species,Chikungunya virus,6,6,9,734,734
SRR13336074,37124,species,Chikungunya virus,6,6,9,45,45
SRR13335636,37124,species,Chikungunya virus,6,6,9,48,48
SRR26398717,37124,species,Chikungunya virus,6,6,9,347,347
SRR12538978,37124,species,Chikungunya virus,6,6,9,87,87
ERR11894276,37124,species,Chikungunya virus,6,6,9,38,38
SRR18070622,37124,species,Chikungunya virus,6,6,9,376,376
SRR18294378,37124,species,Chikungunya virus,6,6,9,543,543
SRR13335349,37124,species,Chikungunya virus,6,6,9,63,63
SRR30359365,37124,species,Chikungunya virus,6,6,9,1980,1980
SRR18331629,37124,species,Chikungunya virus,6,6,9,330,330
SRR15887493,37124,species,Chikungunya virus,6,6,9,489,489
SRR13346435,37124,species,Chikungunya virus,6,6,9,59,59
ERR11894374,37124,species,Chikungunya virus,6,6,9,62,62
SRR13335904,37124,species,Chikungunya virus,6,6,9,64,64
SRR18926059,37124,species,Chikungunya virus,6,6,9,217,217
ERR2517474,37124,species,Chikungunya virus,6,6,9,179,179
SRR17864722,37124,species,Chikungunya virus,6,6,9,649,649
SRR13335620,37124,species,Chikungunya virus,6,6,9,74,74
SRR29069128,37124,species,Chikungunya virus,6,6,9,446,446
ERR13917382,37124,species,Chikungunya virus,6,6,9,83,83
ERR13917331,37124,species,Chikungunya virus,6,6,9,75,75
SRR13365244,37124,species,Chikungunya virus,6,6,9,32,32
ERR13917356,37124,species,Chikungunya virus,6,6,9,60,60
SRR13346063,37124,species,Chikungunya virus,6,6,9,24,24
ERR11834692,37124,species,Chikungunya virus,6,6,9,440,440
ERR2517482,37124,species,Chikungunya virus,6,6,9,148,148
SRR13335584,37124,species,Chikungunya virus,6,6,9,26,26
SRR13335139,37124,species,Chikungunya virus,6,6,9,62,62
SRR13335718,37124,species,Chikungunya virus,6,6,9,41,41
SRR12244066,37124,species,Chikungunya virus,6,6,9,839,839
SRR13345972,37124,species,Chikungunya virus,6,6,9,64,64
SRR12515858,37124,species,Chikungunya virus,6,6,9,24,24
SRR26322888,37124,species,Chikungunya virus,6,6,9,3914,3914
SRR13335421,37124,species,Chikungunya virus,6,6,9,44,44
SRR13346068,37124,species,Chikungunya virus,6,6,9,41,41
SRR29002923,37124,species,Chikungunya virus,6,6,9,1117,1117
SRR6386690,37124,species,Chikungunya virus,6,6,9,175,175
SRR28825889,37124,species,Chikungunya virus,6,6,9,228,228
SRR13335730,37124,species,Chikungunya virus,6,6,9,24,24
SRR29550943,37124,species,Chikungunya virus,6,6,9,610,610
SRR26684821,37124,species,Chikungunya virus,6,6,9,1657,1657
ERR2517556,37124,species,Chikungunya virus,6,6,9,179,179
SRR30006626,37124,species,Chikungunya virus,6,6,9,490,490
SRR13336037,37124,species,Chikungunya virus,6,6,9,16,16
SRR31754092,37124,species,Chikungunya virus,6,6,9,371,371
SRR28893634,37124,species,Chikungunya virus,6,6,9,489,489
ERR12910422,37124,species,Chikungunya virus,6,6,9,542,542
SRR11459869,37124,species,Chikungunya virus,6,6,5,331,331
SRR28074859,37124,species,Chikungunya virus,6,6,9,660,660
SRR5007127,37124,species,Chikungunya virus,6,6,7,242,242
SRR25501458,37124,species,Chikungunya virus,6,6,9,384,384
ERR11894389,37124,species,Chikungunya virus,6,6,9,60,60
ERR13917398,37124,species,Chikungunya virus,6,6,9,108,108
SRR26412418,37124,species,Chikungunya virus,6,6,9,2426,2426
SRR13335900,37124,species,Chikungunya virus,6,6,9,14,14
SRR13346322,37124,species,Chikungunya virus,6,6,9,19,19
SRR13346448,37124,species,Chikungunya virus,6,6,9,25,25
SRR29550957,37124,species,Chikungunya virus,6,6,9,1082,1082
SRR12515815,37124,species,Chikungunya virus,6,6,9,257,257
SRR7615999,37124,species,Chikungunya virus,6,6,6,0,0
SRR038260,37124,species,Chikungunya virus,6,6,9,475,475
ERR13917367,37124,species,Chikungunya virus,6,6,9,117,117
SRR8437648,37124,species,Chikungunya virus,6,6,6,265,265
SRR25501630,37124,species,Chikungunya virus,6,6,9,388,388
SRR26312386,37124,species,Chikungunya virus,6,6,9,580,580
SRR13335114,37124,species,Chikungunya virus,6,6,9,32,32
SRR10752051,37124,species,Chikungunya virus,6,6,5,32,32
SRR24918277,37124,species,Chikungunya virus,6,6,9,964,964
SRR25917600,37124,species,Chikungunya virus,6,6,9,327,327
ERR2517407,37124,species,Chikungunya virus,6,6,9,223,223
SRR11715746,37124,species,Chikungunya virus,6,6,5,296,296
SRR26322845,37124,species,Chikungunya virus,6,6,9,3825,3825
SRR13335526,37124,species,Chikungunya virus,6,6,9,28,28
ERR11834690,37124,species,Chikungunya virus,6,6,9,544,544
SRR13346250,37124,species,Chikungunya virus,6,6,9,47,47
SRR13335617,37124,species,Chikungunya virus,6,6,9,58,58
SRR13335197,37124,species,Chikungunya virus,6,6,9,23,23
ERR13594379,37124,species,Chikungunya virus,6,6,9,871,871
SRR13106585,37124,species,Chikungunya virus,6,6,9,115,115
SRR13365225,37124,species,Chikungunya virus,6,6,9,16,16
SRR19995569,37124,species,Chikungunya virus,6,6,9,275,275
ERR11552069,37124,species,Chikungunya virus,6,6,9,359,359
SRR15831397,37124,species,Chikungunya virus,6,6,9,740,740
SRR14664736,37124,species,Chikungunya virus,6,6,9,397,397
ERR11894392,37124,species,Chikungunya virus,6,6,9,62,62
SRR31516457,37124,species,Chikungunya virus,6,6,9,420,420
SRR27755541,37124,species,Chikungunya virus,6,6,9,530,530
SRR10540258,37124,species,Chikungunya virus,6,6,5,992,992
SRR13335971,37124,species,Chikungunya virus,6,6,9,58,58
ERR14989017,37124,species,Chikungunya virus,6,6,9,1179,1179
SRR13365218,37124,species,Chikungunya virus,6,6,9,24,24
SRR13335416,37124,species,Chikungunya virus,6,6,9,40,40
SRR14923608,37124,species,Chikungunya virus,6,6,9,249,249
SRR25385126,37124,species,Chikungunya virus,6,6,9,303,303
SRR13346004,37124,species,Chikungunya virus,6,6,9,59,59
SRR13335700,37124,species,Chikungunya virus,6,6,9,58,58
SRR31516456,37124,species,Chikungunya virus,6,6,9,474,474
SRR27663512,37124,species,Chikungunya virus,6,6,9,300,300
SRR22029808,37124,species,Chikungunya virus,6,6,9,141,141
SRR13335998,37124,species,Chikungunya virus,6,6,9,27,27
ERR11894262,37124,species,Chikungunya virus,6,6,9,55,55
SRR3416412,37124,species,Chikungunya virus,6,6,7,598,598
SRR13335848,37124,species,Chikungunya virus,6,6,9,23,23
SRR10003915,37124,species,Chikungunya virus,6,6,5,616,616
SRR25687775,37124,species,Chikungunya virus,6,6,9,475,475
ERR1768664,37124,species,Chikungunya virus,6,6,9,68,68
SRR13346036,37124,species,Chikungunya virus,6,6,9,20,20
SRR15831311,37124,species,Chikungunya virus,6,6,9,1713,1713
ERR11894426,37124,species,Chikungunya virus,6,6,9,68,68
SRR15831395,37124,species,Chikungunya virus,6,6,9,940,940
SRR13335737,37124,species,Chikungunya virus,6,6,9,36,36
SRR31499785,37124,species,Chikungunya virus,6,6,9,726,726
SRR29002922,37124,species,Chikungunya virus,6,6,9,766,766
SRR13335425,37124,species,Chikungunya virus,6,6,9,20,20
SRR13335294,37124,species,Chikungunya virus,6,6,9,92,92
SRR29069125,37124,species,Chikungunya virus,6,6,9,340,340
SRR13346015,37124,species,Chikungunya virus,6,6,9,35,35
SRR13335536,37124,species,Chikungunya virus,6,6,9,23,23
SRR13335473,37124,species,Chikungunya virus,6,6,9,60,60
SRR14771915,37124,species,Chikungunya virus,6,6,9,298,298
SRR11721912,37124,species,Chikungunya virus,6,6,5,796,796
SRR5680290,37124,species,Chikungunya virus,6,6,7,521,521
ERR11894354,37124,species,Chikungunya virus,6,6,9,43,43
SRR13335138,37124,species,Chikungunya virus,6,6,9,62,62
ERR13917306,37124,species,Chikungunya virus,6,6,9,43,43
SRR13335123,37124,species,Chikungunya virus,6,6,9,15,15
ERR13917353,37124,species,Chikungunya virus,6,6,9,38,38
ERR11834694,37124,species,Chikungunya virus,6,6,9,431,431
SRR12515863,37124,species,Chikungunya virus,6,6,9,14,14
ERR11894261,37124,species,Chikungunya virus,6,6,9,81,81
SRR12395998,37124,species,Chikungunya virus,6,6,9,240,240
SRR13346433,37124,species,Chikungunya virus,6,6,9,23,23
SRR6470209,37124,species,Chikungunya virus,6,6,6,607,607
ERR11894400,37124,species,Chikungunya virus,6,6,9,52,52
SRR28463007,37124,species,Chikungunya virus,6,6,9,276,276
SRR12956118,37124,species,Chikungunya virus,6,6,9,1676,1676
SRR12539872,37124,species,Chikungunya virus,6,6,9,492,492
ERR11834691,37124,species,Chikungunya virus,6,6,9,743,743
SRR28565497,37124,species,Chikungunya virus,6,6,9,611,611
SRR13346096,37124,species,Chikungunya virus,6,6,9,74,74
SRR12538981,37124,species,Chikungunya virus,6,6,9,823,823
SRR14579941,37124,species,Chikungunya virus,6,6,9,374,374
SRR13335335,37124,species,Chikungunya virus,6,6,9,18,18
SRR13365113,37124,species,Chikungunya virus,6,6,9,47,47
